date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
15/09/2005,Maize - Retail,KG,cereals and tubers,36.7775,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/10/2005,Maize - Retail,KG,cereals and tubers,41.455,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/11/2005,Maize - Retail,KG,cereals and tubers,37.892,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/12/2005,Maize - Retail,KG,cereals and tubers,40.5,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/01/2006,Maize - Retail,KG,cereals and tubers,42.5,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/02/2006,Maize - Retail,KG,cereals and tubers,45,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/03/2006,Maize - Retail,KG,cereals and tubers,38,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/04/2006,Maize - Retail,KG,cereals and tubers,26.7,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/05/2006,Maize - Retail,KG,cereals and tubers,22,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/06/2006,Maize - Retail,KG,cereals and tubers,20,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/07/2006,Maize - Retail,KG,cereals and tubers,22,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/08/2006,Maize - Retail,KG,cereals and tubers,21.6,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/09/2006,Maize - Retail,KG,cereals and tubers,22.5,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/10/2006,Maize - Retail,KG,cereals and tubers,25,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/11/2006,Maize - Retail,KG,cereals and tubers,25,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/12/2006,Maize - Retail,KG,cereals and tubers,26.755,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/01/2007,Maize - Retail,KG,cereals and tubers,25.585,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/02/2007,Maize - Retail,KG,cereals and tubers,20,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/03/2007,Maize - Retail,KG,cereals and tubers,20,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/04/2007,Maize - Retail,KG,cereals and tubers,17.125,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/05/2007,Maize - Retail,KG,cereals and tubers,13.4,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/06/2007,Maize - Retail,KG,cereals and tubers,16.25,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/07/2007,Maize - Retail,KG,cereals and tubers,20,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/08/2007,Maize - Retail,KG,cereals and tubers,20,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/09/2007,Maize - Retail,KG,cereals and tubers,21.25,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/10/2007,Maize - Retail,KG,cereals and tubers,25,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/11/2007,Maize - Retail,KG,cereals and tubers,26.25,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/12/2007,Maize - Retail,KG,cereals and tubers,30,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/01/2008,Maize - Retail,KG,cereals and tubers,31,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/02/2008,Maize - Retail,KG,cereals and tubers,29.5,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/03/2008,Maize - Retail,KG,cereals and tubers,28.8333,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/04/2008,Maize - Retail,KG,cereals and tubers,28,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/05/2008,Maize - Retail,KG,cereals and tubers,33.75,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/06/2008,Maize - Retail,KG,cereals and tubers,40,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/07/2008,Maize - Retail,KG,cereals and tubers,53,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/08/2008,Maize - Retail,KG,cereals and tubers,55,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/09/2008,Maize - Retail,KG,cereals and tubers,94.2467,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/10/2008,Maize - Retail,KG,cereals and tubers,68.5775,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/11/2008,Maize - Retail,KG,cereals and tubers,79.71,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/12/2008,Maize - Retail,KG,cereals and tubers,90.2975,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/01/2009,Maize - Retail,KG,cereals and tubers,90.2975,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/02/2009,Maize - Retail,KG,cereals and tubers,84.69,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/04/2009,Maize - Retail,KG,cereals and tubers,48.55,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/05/2009,Maize - Retail,KG,cereals and tubers,32.935,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/06/2009,Maize - Retail,KG,cereals and tubers,53.548,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/10/2009,Maize - Retail,KG,cereals and tubers,44.3567,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/11/2009,Maize - Retail,KG,cereals and tubers,46.6375,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/04/2010,Maize - Retail,KG,cereals and tubers,34.38,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/06/2010,Maize - Retail,KG,cereals and tubers,35.22,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/07/2010,Maize - Retail,KG,cereals and tubers,35.22,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/08/2010,Maize - Retail,KG,cereals and tubers,38.8267,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/09/2010,Maize - Retail,KG,cereals and tubers,39.55,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/10/2010,Maize - Retail,KG,cereals and tubers,36.745,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,36.36,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,35.8375,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,35.33,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,25.68,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/06/2011,Maize - Retail,KG,cereals and tubers,28.125,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/08/2011,Maize - Retail,KG,cereals and tubers,35,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/10/2011,Maize - Retail,KG,cereals and tubers,40.86,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/11/2011,Maize - Retail,KG,cereals and tubers,41.525,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/01/2012,Maize - Retail,KG,cereals and tubers,65.58,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/02/2012,Maize - Retail,KG,cereals and tubers,58.2033,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/03/2012,Maize - Retail,KG,cereals and tubers,49.16,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/04/2012,Maize - Retail,KG,cereals and tubers,47.2375,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/05/2012,Maize - Retail,KG,cereals and tubers,46.99,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/06/2012,Maize - Retail,KG,cereals and tubers,56.23,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/07/2012,Maize - Retail,KG,cereals and tubers,63.42,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/10/2012,Maize - Retail,KG,cereals and tubers,66.15,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/11/2012,Maize - Retail,KG,cereals and tubers,73.94,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/12/2012,Maize - Retail,KG,cereals and tubers,80.63,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/01/2013,Maize - Retail,KG,cereals and tubers,98.15,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/02/2013,Maize - Retail,KG,cereals and tubers,130.61,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/03/2013,Maize - Retail,KG,cereals and tubers,148.31,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/05/2013,Maize - Retail,KG,cereals and tubers,86.47,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/06/2013,Maize - Retail,KG,cereals and tubers,89.11,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/07/2013,Maize - Retail,KG,cereals and tubers,111.32,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/08/2013,Maize - Retail,KG,cereals and tubers,119.38,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/09/2013,Maize - Retail,KG,cereals and tubers,123.18,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/10/2013,Maize - Retail,KG,cereals and tubers,127.38,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/11/2013,Maize - Retail,KG,cereals and tubers,127.08,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/12/2013,Maize - Retail,KG,cereals and tubers,135.86,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/01/2014,Maize - Retail,KG,cereals and tubers,157.29,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/03/2014,Maize - Retail,KG,cereals and tubers,114.0975,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/04/2014,Maize - Retail,KG,cereals and tubers,85.475,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/06/2014,Maize - Retail,KG,cereals and tubers,81.9375,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/07/2014,Maize - Retail,KG,cereals and tubers,81.835,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/08/2014,Maize - Retail,KG,cereals and tubers,82.1133,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/09/2014,Maize - Retail,KG,cereals and tubers,82.97,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/10/2014,Maize - Retail,KG,cereals and tubers,82.75,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/04/2015,Maize - Retail,KG,cereals and tubers,123.435,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/06/2015,Maize - Retail,KG,cereals and tubers,130.99,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/07/2015,Maize - Retail,KG,cereals and tubers,139.455,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,148.93,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,155.6875,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/11/2015,Maize - Retail,KG,cereals and tubers,170.78,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/12/2015,Maize - Retail,KG,cereals and tubers,181.1,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/01/2016,Maize - Retail,KG,cereals and tubers,226.36,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/02/2016,Maize - Retail,KG,cereals and tubers,226.36,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/03/2016,Maize - Retail,KG,cereals and tubers,218.8325,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/05/2016,Maize - Retail,KG,cereals and tubers,205.7275,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/05/2017,Maize - Retail,KG,cereals and tubers,96.785,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/06/2017,Maize - Retail,KG,cereals and tubers,93.635,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,153.75,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/05/2019,Maize - Retail,KG,cereals and tubers,155,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/06/2019,Maize - Retail,KG,cereals and tubers,163.3333,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/07/2019,Maize - Retail,KG,cereals and tubers,185,MWK,Malawi,Southern Region,1890,Luchenza,783,51,15,5,1,783_51_15_5,
15/06/2012,Rice - Retail,KG,cereals and tubers,262.58,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/07/2012,Rice - Retail,KG,cereals and tubers,283.75,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/10/2012,Rice - Retail,KG,cereals and tubers,291.23,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/11/2012,Rice - Retail,KG,cereals and tubers,285.03,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/12/2012,Rice - Retail,KG,cereals and tubers,290.51,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/01/2013,Rice - Retail,KG,cereals and tubers,331.2,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/03/2013,Rice - Retail,KG,cereals and tubers,354.01,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/06/2013,Rice - Retail,KG,cereals and tubers,340.53,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/07/2013,Rice - Retail,KG,cereals and tubers,336.78,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/08/2013,Rice - Retail,KG,cereals and tubers,336.78,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/09/2013,Rice - Retail,KG,cereals and tubers,357.35,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/10/2013,Rice - Retail,KG,cereals and tubers,364.39,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/11/2013,Rice - Retail,KG,cereals and tubers,361.44,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/12/2013,Rice - Retail,KG,cereals and tubers,377.13,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/01/2014,Rice - Retail,KG,cereals and tubers,392.69,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/04/2014,Rice - Retail,KG,cereals and tubers,418.65,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/09/2014,Rice - Retail,KG,cereals and tubers,441.08,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/10/2014,Rice - Retail,KG,cereals and tubers,443.38,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/06/2015,Rice - Retail,KG,cereals and tubers,490.55,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/07/2015,Rice - Retail,KG,cereals and tubers,502.505,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,476.93,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/11/2015,Rice - Retail,KG,cereals and tubers,249.33,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/12/2015,Rice - Retail,KG,cereals and tubers,489.72,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/01/2016,Rice - Retail,KG,cereals and tubers,518.9033,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/02/2016,Rice - Retail,KG,cereals and tubers,518.9033,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/03/2016,Rice - Retail,KG,cereals and tubers,572.582,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/05/2016,Rice - Retail,KG,cereals and tubers,592.9033,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/05/2017,Rice - Retail,KG,cereals and tubers,791.825,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/06/2017,Rice - Retail,KG,cereals and tubers,717.8,MWK,Malawi,Southern Region,1890,Luchenza,783,52,15,5,1,783_52_15_5,
15/06/2012,Cassava - Retail,KG,cereals and tubers,89.16,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/07/2012,Cassava - Retail,KG,cereals and tubers,85.7925,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/10/2012,Cassava - Retail,KG,cereals and tubers,129.37,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/11/2012,Cassava - Retail,KG,cereals and tubers,143.12,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/12/2012,Cassava - Retail,KG,cereals and tubers,152.73,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/01/2013,Cassava - Retail,KG,cereals and tubers,158.18,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/03/2013,Cassava - Retail,KG,cereals and tubers,178.46,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/06/2013,Cassava - Retail,KG,cereals and tubers,169.11,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/07/2013,Cassava - Retail,KG,cereals and tubers,163.97,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/08/2013,Cassava - Retail,KG,cereals and tubers,163.97,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/09/2013,Cassava - Retail,KG,cereals and tubers,166.46,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/10/2013,Cassava - Retail,KG,cereals and tubers,172.45,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/11/2013,Cassava - Retail,KG,cereals and tubers,190.13,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/12/2013,Cassava - Retail,KG,cereals and tubers,195.68,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/01/2014,Cassava - Retail,KG,cereals and tubers,200.98,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/04/2014,Cassava - Retail,KG,cereals and tubers,208.9525,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/09/2014,Cassava - Retail,KG,cereals and tubers,200.98,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/10/2014,Cassava - Retail,KG,cereals and tubers,204.34,MWK,Malawi,Southern Region,1890,Luchenza,783,68,15,5,1,783_68_15_5,
15/06/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,278.6,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/07/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,336.01,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/10/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,351.23,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/11/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,343.2,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/12/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,354.17,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/01/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,393.55,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/07/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,347.95,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/08/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,347.95,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/09/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,358.69,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/10/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,363.82,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/11/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,349.53,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/12/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,371.33,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/01/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,454.74,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/09/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,446.8,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/10/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,446.67,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/06/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,504.435,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/07/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,552.68,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,542.8,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,609.4533,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/12/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,657.81,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/01/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,924.7133,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
15/02/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,924.7133,MWK,Malawi,Southern Region,1890,Luchenza,783,119,15,5,5,783_119_15_5,
